-0.4042816162109375,0.1816253662109375,UP
2.95343017578125,0.0527191162109375,UP
3.988861083984375,-0.158203125,UP
5.9010162353515625,-1.2213287353515625,UP
-0.62799072265625,-0.0953521728515625,UP
-0.1390380859375,0.0303497314453125,UP
-0.104949951171875,-0.0601959228515625,UP
5.2586669921875,0.173095703125,UP
8.090133666992188,-2.57208251953125,UP
-0.1560821533203125,1.32891845703125,UP
0.1571044921875,0.0196990966796875,DOWN
-0.82080078125,0.1006622314453125,DOWN
-1.6005706787109375,0.74407958984375,DOWN
-2.386749267578125,0.6567230224609375,DOWN
-3.834442138671875,-0.942230224609375,DOWN
0.5043792724609375,0.0836181640625,DOWN
-2.94281005859375,1.38323974609375,DOWN
-2.94281005859375,1.38323974609375,DOWN
-9.18951416015625,0.10919189453125,DOWN
-3.4381561279296875,-1.045562744140625,DOWN
0.1304779052734375,3.278350830078125,LEFT
-0.0729827880859375,4.396881103515625,LEFT
0.146453857421875,5.0211181640625,LEFT
0.5054473876953125,5.8626708984375,LEFT
-0.134765625,1.0231781005859375,LEFT
-0.05914306640625,2.671142578125,LEFT
-0.46820068359375,3.5009918212890625,LEFT
-0.333984375,3.92388916015625,LEFT
0.047393798828125,4.7516021728515625,LEFT
2.8351898193359375,10.67767333984375,LEFT
-0.1624755859375,0.176300048828125,RIGHT
0.5160980224609375,-6.0906524658203125,RIGHT
0.5160980224609375,-6.0906524658203125,RIGHT
-0.307342529296875,-5.4855804443359375,RIGHT
-1.0679473876953125,-2.982208251953125,RIGHT
-0.1443634033203125,0.2285003662109375,RIGHT
0.019683837890625,0.0953369140625,RIGHT
-0.055938720703125,0.09320068359375,RIGHT
0.101715087890625,-0.283905029296875,RIGHT
-0.2668609619140625,-12.106201171875,RIGHT
